Date,Open,High,Low,Close,Volume
2021-07-09,7042.75,7254.51,7042.75,7193.87,5706464
2021-07-12,7132.63,7132.63,6861.21,6961.7,6725443
2021-07-13,6946.97,7066.04,6946.97,7022.8,2055205
2021-07-14,7032.23,7032.23,6760.7,6879.0,4366414
2021-07-15,6828.9,6926.37,6807.84,6865.19,2156908
2021-07-16,6878.85,6930.32,6801.57,6869.81,2003375
2021-07-19,6922.61,7084.52,6922.61,6992.03,5198276
2021-07-20,6953.47,7047.09,6844.91,6938.85,5519282
2021-07-21,6913.64,7114.51,6913.64,7052.62,5559148
2021-07-22,7082.49,7082.49,6897.4,6957.8,4866059
2021-07-23,6946.93,7138.71,6946.93,7082.06,4668762
2021-07-26,7097.05,7097.05,7019.89,7039.63,2213062
2021-07-27,6999.73,7084.86,6999.73,7050.76,2472433
2021-07-28,7063.38,7093.64,6994.68,7027.23,2005351
2021-07-29,7030.54,7230.2,7022.32,7140.29,5683894
2021-07-30,7167.79,7323.18,7090.27,7245.63,5444330
2021-08-02,7166.51,7370.56,7166.51,7282.02,4041141
2021-08-03,7261.39,7261.39,7105.34,7186.46,3346956
2021-08-04,7162.86,7193.31,7086.03,7129.83,3590156
2021-08-05,7198.75,7198.75,6994.82,7046.82,2867145
2021-08-06,7034.53,7034.53,6733.31,6868.69,6674527
2021-08-09,6950.78,7039.63,6909.08,6970.59,2441694
2021-08-10,6988.33,6988.33,6939.93,6948.05,2353446
2021-08-11,6997.47,6997.47,6902.08,6924.69,2543261
2021-08-12,6975.38,7176.66,6975.38,7053.86,4934689
2021-08-13,7077.95,7188.74,6867.09,7025.56,2154484
2021-08-16,7089.9,7089.9,6852.83,6952.59,3230442
2021-08-17,6973.63,6990.69,6871.95,6938.71,2994570
2021-08-18,6944.95,6944.95,6806.76,6849.26,2420340
2021-08-19,6935.45,6935.45,6820.52,6882.35,2594520
2021-08-20,6925.24,6975.0,6748.45,6863.19,4976164
2021-08-23,6857.55,6889.69,6748.88,6819.36,2170991
2021-08-24,6813.0,6813.0,6745.81,6775.53,5632698
2021-08-25,6720.57,6847.78,6717.18,6771.63,5373004
2021-08-26,6779.68,6856.52,6749.58,6783.16,2132251
2021-08-27,6818.53,6819.45,6686.47,6752.37,2209376
2021-08-30,6740.92,6755.84,6701.04,6721.27,2487537
2021-08-31,6684.85,6755.18,6684.85,6719.4,3104940
2021-09-01,6751.25,6782.84,6627.77,6709.39,3110364
2021-09-02,6777.4,6864.96,6645.34,6716.59,2040805
2021-09-03,6702.58,6733.25,6608.71,6673.47,2810855
2021-09-06,6696.46,6789.85,6696.46,6751.92,4991138
2021-09-07,6797.67,6806.36,6718.47,6764.49,3104139
2021-09-08,6822.02,6822.02,6692.69,6728.33,4749140
2021-09-09,6779.83,6813.4,6728.2,6760.84,4825325
2021-09-10,6740.54,6815.24,6696.48,6766.3,3604448
2021-09-13,6692.52,6692.52,6592.76,6623.49,2943865
2021-09-14,6718.52,6742.13,6590.64,6655.23,5317847
2021-09-15,6681.58,6681.58,6543.22,6578.47,4205262
2021-09-16,6538.34,6710.04,6538.34,6656.84,2437203
2021-09-17,6706.58,6706.58,6587.09,6648.84,2888174
2021-09-20,6618.44,6715.44,6618.44,6709.09,2986364
2021-09-21,6685.56,6694.98,6608.28,6663.04,3338900
2021-09-22,6687.1,6716.3,6578.51,6673.3,3260724
2021-09-23,6692.35,6829.32,6692.35,6774.89,6211678
2021-09-24,6690.87,6836.92,6690.87,6764.53,5429797
2021-09-27,6771.82,6778.11,6662.95,6714.54,5736915
2021-09-28,6720.52,6821.12,6720.52,6772.02,5542687
2021-09-29,6796.06,6907.73,6751.55,6828.42,4253464
2021-09-30,6908.4,6908.4,6664.81,6788.24,2369498
2021-10-01,6798.61,6799.82,6731.89,6773.81,4886421
2021-10-04,6851.49,6851.49,6492.25,6586.71,10679230
2021-10-05,6577.39,6577.39,6495.81,6513.13,5115176
2021-10-06,6523.12,6523.12,6422.43,6457.11,4178597
2021-10-07,6442.43,6442.43,6190.69,6236.38,3845091
2021-10-08,6288.03,6288.03,6170.53,6218.94,2760380
2021-10-11,6195.19,6200.41,6079.55,6139.57,3611872
2021-10-12,6140.68,6140.68,5937.81,6023.68,3404840
2021-10-13,6094.7,6094.7,5831.75,5938.45,2296333
2021-10-14,5947.37,5979.8,5932.91,5950.4,2950220
2021-10-15,5971.59,6106.11,5971.59,6055.39,4296667
2021-10-18,6074.07,6098.73,6038.43,6076.33,5312885
2021-10-19,6045.0,6150.76,5876.75,6036.36,3723513
2021-10-20,6031.08,6111.19,6017.66,6073.61,2284510
2021-10-21,6117.62,6141.04,5980.72,6044.4,5517746
2021-10-22,6078.72,6078.72,5935.53,6004.3,4327465
2021-10-25,6057.34,6057.34,5869.38,5919.32,5601531
2021-10-26,5939.56,5939.56,5697.38,5799.03,5349494
2021-10-27,5753.92,5820.54,5733.25,5775.95,5091585
2021-10-28,5735.97,5842.98,5727.24,5790.95,2744873
2021-10-29,5743.88,5859.76,5698.84,5794.08,4769890
2021-11-01,5857.62,5857.62,5691.65,5763.42,5410788
2021-11-02,5781.59,5781.59,5666.49,5702.05,3826838
2021-11-03,5702.79,5772.09,5702.03,5747.66,5453843
2021-11-05,5774.45,5774.45,5629.22,5666.58,2055161
2021-11-08,5670.46,5782.95,5648.54,5717.65,2312619
2021-11-09,5700.21,5700.21,5636.68,5652.89,4770392
2021-11-10,5731.07,5731.07,5502.66,5605.81,4541999
2021-11-11,5638.12,5638.12,5423.55,5511.06,4554939
2021-11-12,5554.98,5554.98,5418.17,5487.27,5578586
2021-11-15,5514.37,5595.19,5482.91,5549.85,5241013
2021-11-16,5518.64,5610.63,5518.64,5588.07,4262968
2021-11-17,5621.29,5750.48,5563.71,5657.59,2834929
2021-11-18,5653.94,5740.12,5620.5,5697.0,3544816
2021-11-19,5718.14,5718.14,5588.07,5631.24,5682454
2021-11-22,5671.14,5671.14,5567.71,5607.19,3311879
2021-11-23,5604.5,5629.14,5492.43,5558.62,4641147
2021-11-24,5608.29,5663.86,5608.29,5651.27,2127372
2021-11-25,5641.64,5641.64,5533.79,5574.06,4683660
2021-11-26,5600.1,5779.49,5536.61,5643.32,2175354
2021-11-29,5639.21,5781.49,5608.13,5702.09,5803667
2021-11-30,5692.12,5897.93,5692.12,5831.28,5751322
2021-12-01,5930.34,5930.34,5796.35,5806.69,4866694
2021-12-02,5871.51,5994.04,5801.38,5860.39,5843542
2021-12-03,5822.53,6130.62,5822.53,6030.81,4108656
2021-12-06,6087.28,6087.28,5921.93,5984.3,3602901
2021-12-07,5979.27,5979.27,5828.84,5878.26,5894398
2021-12-08,5877.59,5877.59,5698.31,5749.76,6211751
2021-12-09,5770.07,5814.29,5770.07,5802.96,3646541
2021-12-10,5763.53,5763.53,5640.6,5681.69,5162686
2021-12-13,5703.14,5703.14,5627.21,5654.6,5358277
2021-12-14,5649.39,5728.53,5640.99,5688.23,1920288
2021-12-15,5648.02,5780.09,5648.02,5704.85,4995621
2021-12-16,5729.14,5740.93,5729.14,5737.97,3144759
2021-12-17,5773.39,5844.74,5647.18,5763.03,3725813
2021-12-20,5756.32,5896.61,5756.32,5849.75,3186360
2021-12-21,5916.03,5916.03,5697.79,5786.99,4858539
2021-12-22,5783.15,5813.35,5694.46,5744.03,4725096
2021-12-23,5751.05,5751.05,5647.11,5694.79,4507133
2021-12-24,5697.08,5783.29,5697.08,5761.21,5236020
2021-12-27,5756.5,5913.43,5727.31,5821.73,5818366
2021-12-28,5852.18,5940.3,5772.96,5857.32,2221499
2021-12-29,5774.6,5997.18,5774.6,5944.61,5542624
2021-12-30,5897.22,5897.22,5818.6,5864.73,3298383
2021-12-31,5893.97,6006.45,5893.97,5992.04,4420223
2022-01-03,5950.57,6297.16,5950.57,6248.93,14163507
2022-01-04,6308.29,6308.29,5923.64,5948.81,19458655
2022-01-05,6008.6,6292.03,6008.6,6238.77,14356261
2022-01-06,6208.72,6341.71,6208.72,6308.41,3957404
2022-01-07,6272.2,6272.2,6173.3,6206.87,4329075
2022-01-10,6236.08,6296.42,6214.6,6259.0,3280843
2022-01-11,6186.02,6186.02,6015.2,6124.05,5434152
2022-01-12,6077.94,6099.44,6003.05,6041.8,5808104
2022-01-13,6027.44,6108.28,6027.44,6107.4,3047321
2022-01-14,6103.78,6242.24,6103.78,6215.3,4765707
2022-01-17,6238.84,6261.88,6220.34,6238.34,2107617
2022-01-18,6272.88,6277.28,6143.54,6206.65,3711428
2022-01-19,6233.11,6233.11,5913.91,5993.53,6984149
2022-01-20,6030.07,6030.07,5899.53,5970.49,2073412
2022-01-21,5994.76,6056.34,5994.76,6024.44,3394671
2022-01-24,5964.58,6045.95,5944.7,5984.87,2620773
2022-01-25,6020.49,6020.49,5963.72,5979.71,5126864
2022-01-27,5964.91,6030.6,5917.61,5958.97,5298312
2022-01-28,5970.64,6014.2,5843.76,5931.27,4977142
2022-01-31,5991.97,5991.97,5911.78,5929.58,2192695
2022-02-01,5904.99,5944.94,5810.97,5900.74,4766662
2022-02-02,5922.75,6091.62,5922.75,6034.05,5078853
2022-02-03,6119.71,6119.71,5729.88,5818.02,7007801
2022-02-04,5793.86,5865.18,5696.43,5770.11,4129553
2022-02-07,5821.43,5821.43,5563.59,5681.12,5568791
2022-02-08,5675.59,5757.19,5643.24,5698.19,2279298
2022-02-09,5720.45,5796.39,5629.81,5702.38,4391093
2022-02-10,5738.76,5872.13,5738.76,5847.53,4465826
2022-02-11,5887.88,6073.41,5887.88,6033.0,2538327
2022-02-14,6110.34,6110.34,5905.41,5949.33,2552799
2022-02-15,5983.17,5983.17,5912.41,5946.4,3382457
2022-02-16,5966.37,5992.39,5942.1,5962.11,2569135
2022-02-17,6039.91,6039.91,5831.04,5883.02,4086666
2022-02-18,5874.82,5990.97,5840.0,5945.11,3634779
2022-02-21,5940.52,5986.85,5829.26,5913.41,3391990
2022-02-22,5912.73,5912.73,5728.97,5809.44,3310183
2022-02-23,5823.43,5823.43,5766.27,5780.55,2293871
2022-02-24,5834.96,5834.96,5646.18,5685.38,5956161
2022-02-25,5770.78,5854.42,5714.73,5782.53,2504464
2022-02-28,5826.58,5991.16,5826.58,5949.79,6297721
2022-03-01,5974.39,6032.82,5939.32,5970.12,5208466
2022-03-02,5954.41,6017.65,5938.51,5977.76,4232128
2022-03-03,5856.74,6017.56,5856.74,5989.35,2434414
2022-03-04,5997.61,6193.61,5997.61,6105.64,2802253
2022-03-07,6083.55,6245.63,6083.55,6209.87,3140406
2022-03-08,6217.99,6223.88,6168.77,6195.27,4757539
2022-03-09,6223.33,6237.02,6176.01,6217.21,2415941
2022-03-11,6246.6,6364.22,6222.89,6285.25,2091435
2022-03-14,6296.52,6330.4,6023.52,6161.41,4800635
2022-03-15,6222.45,6316.26,6222.45,6277.87,2223338
2022-03-16,6294.93,6556.75,6294.93,6448.99,6854097
2022-03-17,6416.39,6623.42,6416.39,6565.97,3073145
2022-03-18,6546.84,6575.79,6284.8,6438.4,5143110
2022-03-21,6421.11,6421.11,6179.19,6225.8,4234749
2022-03-22,6172.84,6305.23,6172.84,6293.29,5737893
2022-03-23,6346.64,6346.64,6117.41,6213.6,5325783
2022-03-24,6216.84,6291.15,6154.4,6239.04,4302416
2022-03-25,6255.88,6458.5,6255.88,6395.4,5924525
2022-03-28,6471.98,6471.98,6257.36,6318.58,2771258
2022-03-29,6369.99,6369.99,6246.42,6277.26,5526666
2022-03-30,6294.15,6406.28,6191.27,6301.91,2956274
2022-03-31,6372.05,6372.05,6084.67,6167.93,5970461
2022-04-01,6144.43,6144.43,5924.34,5972.87,7220761
2022-04-04,6025.75,6199.51,6025.75,6195.19,14399775
2022-04-05,6183.28,6345.45,6183.28,6329.31,9468614
2022-04-06,6375.41,6375.41,6233.53,6238.88,3487533
2022-04-07,6236.0,6302.18,6199.89,6238.76,2187423
2022-04-08,6238.18,6238.18,5945.31,6027.03,5591072
2022-04-11,6008.67,6166.49,6008.67,6102.51,4403680
2022-04-12,6161.98,6161.98,5877.35,5946.99,3763933
2022-04-13,5944.66,6167.55,5944.66,6087.07,6015202
2022-04-14,6090.15,6090.15,6034.3,6051.88,4403605
2022-04-15,6115.71,6115.71,5975.02,6034.41,3709256
2022-04-18,6041.94,6041.94,5917.69,5964.75,3760871
2022-04-19,6006.39,6006.39,5875.66,5934.28,4589147
2022-04-20,5935.84,6122.54,5935.84,6066.0,3235299
2022-04-21,6026.62,6026.62,5791.57,5821.51,4150877
2022-04-22,5892.08,6005.9,5858.14,5943.36,4754069
2022-04-25,5961.25,5989.91,5954.29,5966.59,4373237
2022-04-26,5978.9,5978.9,5769.84,5848.38,4269188
2022-04-27,5874.41,5874.41,5696.29,5744.83,4702757
2022-04-28,5781.9,5970.43,5781.9,5896.05,4917798
2022-04-29,5902.58,5902.58,5769.84,5809.8,4997785
2022-05-02,5760.04,5760.04,5686.36,5693.87,5937322
2022-05-03,5671.9,5829.35,5671.9,5794.64,6103783
2022-05-04,5800.72,5836.05,5800.72,5823.13,4312251
2022-05-05,5822.61,5822.61,5698.45,5732.83,3739407
2022-05-06,5713.53,5830.25,5713.23,5755.57,3573926
2022-05-09,5784.48,5784.48,5623.09,5652.47,3967865
2022-05-10,5697.77,5762.15,5697.77,5749.21,5195673
2022-05-11,5730.39,5876.22,5730.39,5843.96,4012612
2022-05-12,5879.72,5948.58,5849.43,5890.79,5249043
2022-05-13,5903.79,5986.72,5833.0,5927.82,4900700
2022-05-16,5924.22,6126.2,5924.22,6085.97,3899937
2022-05-17,6107.53,6107.53,6066.63,6082.89,2371102
2022-05-18,6121.37,6121.37,5919.01,5964.82,4103181
2022-05-19,6027.68,6039.08,5971.88,6004.74,5750610
2022-05-20,6026.78,6267.84,6026.78,6208.16,2777483
2022-05-23,6251.22,6251.22,6044.87,6098.05,6344659
2022-05-24,6029.37,6150.66,5993.27,6059.73,2663108
2022-05-25,6098.14,6154.87,6040.97,6097.08,5399261
2022-05-26,6073.33,6122.09,6054.3,6088.77,2170779
2022-05-27,6141.42,6141.42,5964.96,5996.12,3478649
2022-05-30,5978.44,6224.12,5954.09,6094.76,3338367
2022-05-31,6096.09,6350.06,6096.09,6317.95,3546139
2022-06-01,6276.94,6360.06,6276.94,6334.62,1851150
2022-06-02,6351.84,6351.84,6173.48,6239.82,4600822
2022-06-03,6234.71,6234.71,6057.36,6088.3,4019219
2022-06-06,6132.88,6158.13,6026.55,6104.29,5478353
2022-06-07,6122.8,6251.63,6122.8,6209.06,5836824
2022-06-08,6207.45,6327.66,6173.53,6253.16,1970470
2022-06-09,6176.7,6304.73,6176.7,6249.79,5131294
2022-06-10,6256.0,6256.0,6162.72,6193.99,3713342
2022-06-13,6174.27,6174.27,5988.37,6076.46,3275928
2022-06-14,6110.75,6184.61,6110.75,6154.58,5909350
2022-06-15,6186.74,6261.59,6186.74,6241.49,3755270
2022-06-16,6243.75,6243.75,5988.63,6084.0,2295029
2022-06-17,6162.36,6336.71,6162.36,6241.81,6413846
2022-06-20,6209.9,6349.56,6209.9,6289.77,5026259
2022-06-21,6293.77,6450.86,6293.77,6427.48,4234383
2022-06-22,6434.89,6434.89,6258.14,6286.24,6177304
2022-06-23,6348.64,6348.64,6120.59,6145.72,2865708
2022-06-24,6134.95,6225.13,6061.31,6134.15,4545926
2022-06-27,6197.69,6258.88,6112.12,6174.29,2276076
2022-06-28,6201.18,6376.0,6201.18,6348.67,2762283
2022-06-29,6398.48,6453.02,6383.67,6417.22,5534642
2022-06-30,6409.45,6441.31,6303.6,6389.09,3976711
2022-07-01,6426.04,6471.56,6426.04,6449.04,8440384
2022-07-04,6433.88,6687.24,6433.88,6671.28,13663049
2022-07-05,6629.75,6829.76,6629.75,6786.6,6419358
2022-07-06,6843.62,6949.27,6843.62,6920.89,2706283
2022-07-07,6977.28,7006.81,6870.94,6943.84,4570997
2022-07-08,6996.07,6996.07,6816.26,6874.09,5916641
2022-07-11,6926.55,6963.72,6766.28,6864.76,5461703
2022-07-12,6879.87,6970.83,6832.49,6897.43,4557878
2022-07-13,6850.17,6945.47,6850.17,6887.25,4603970
2022-07-14,6859.13,6917.99,6751.77,6851.21,4391814
2022-07-15,6886.48,6886.48,6668.78,6760.03,3481729
2022-07-18,6760.4,6813.54,6709.9,6759.78,3015449
2022-07-19,6803.09,6803.09,6564.34,6597.01,6591473
2022-07-20,6634.87,6684.37,6453.85,6547.32,5415298
2022-07-21,6527.49,6527.49,6421.71,6479.01,2660730
2022-07-22,6567.16,6567.16,6466.51,6471.42,2063099
2022-07-25,6513.09,6523.38,6379.55,6452.91,2338218
2022-07-26,6393.43,6610.26,6393.43,6531.76,4385683
2022-07-27,6576.02,6686.24,6576.02,6660.45,4886202
2022-07-28,6653.21,6653.21,6536.69,6575.77,4202941
2022-07-29,6573.52,6842.08,6573.52,6744.2,3232765
2022-08-01,6707.51,6707.51,6676.7,6679.11,5770521
2022-08-02,6704.13,6722.65,6668.64,6697.61,2556448
2022-08-03,6767.63,6825.69,6650.74,6743.36,5683813
2022-08-04,6789.94,7045.48,6789.94,6945.9,5756711
2022-08-05,6925.69,7015.5,6803.71,6912.5,2107413
2022-08-08,6934.76,6934.76,6660.8,6761.39,2209358
2022-08-09,6784.09,6910.07,6784.09,6887.05,3169678
2022-08-10,6899.41,6899.41,6769.5,6823.0,4859553
2022-08-11,6824.71,6824.71,6793.71,6798.17,5368431
2022-08-12,6842.78,6842.78,6639.12,6718.54,2651528
2022-08-16,6670.06,6723.64,6648.0,6694.32,4293422
2022-08-17,6664.61,6688.15,6599.45,6631.5,3464734
2022-08-18,6622.73,6733.87,6622.73,6689.97,3024077
2022-08-19,6701.52,6737.27,6668.84,6707.83,4759547
2022-08-22,6740.54,6740.54,6618.5,6651.0,5240291
2022-08-23,6726.39,6766.15,6709.69,6735.14,3652458
2022-08-24,6761.64,6799.72,6725.77,6760.46,4440180
2022-08-25,6773.09,6773.09,6602.72,6615.43,3134924
2022-08-26,6543.31,6754.39,6543.31,6699.69,4587806
2022-08-29,6677.96,6758.23,6662.1,6712.54,5066641
2022-08-30,6659.03,6870.52,6659.03,6829.26,5345418
2022-08-31,6942.19,6942.19,6831.28,6844.2,4637831
2022-09-01,6899.45,6899.45,6716.8,6783.97,2296325
2022-09-02,6792.8,6792.8,6775.82,6778.87,4465146
2022-09-05,6778.14,6897.33,6751.33,6842.23,2092333
2022-09-06,6770.34,6844.69,6707.77,6783.74,4571315
2022-09-07,6777.22,6777.22,6746.36,6752.64,4352380
2022-09-08,6724.52,6772.5,6707.12,6739.41,2284211
2022-09-09,6748.95,6748.95,6534.78,6657.91,4635313
2022-09-12,6638.58,6638.58,6558.14,6595.49,2675288
2022-09-13,6574.31,6681.17,6561.25,6613.76,3039295
2022-09-14,6600.88,6768.37,6600.88,6713.82,2628065
2022-09-15,6667.61,6799.9,6637.74,6744.07,5044165
2022-09-16,6724.32,6808.73,6667.91,6751.83,3659404
2022-09-19,6700.44,6702.41,6662.8,6682.45,3586244
2022-09-20,6678.59,6870.42,6678.59,6774.95,4229485
2022-09-21,6782.74,6908.31,6698.21,6814.94,3739532
2022-09-22,6814.78,6840.02,6696.46,6761.91,5046822
2022-09-23,6775.54,6928.33,6759.84,6846.32,5660882
2022-09-26,6822.32,6944.03,6806.86,6890.24,4753250
2022-09-27,6943.6,6943.6,6721.2,6827.8,3157695
2022-09-28,6772.3,6853.35,6772.3,6824.27,2395448
2022-09-29,6874.02,6874.02,6720.25,6788.7,1972762
2022-09-30,6766.93,7058.37,6766.93,7014.78,3703068
2022-10-03,6994.48,7255.64,6994.48,7197.73,13940622
2022-10-04,7188.91,7354.12,7188.91,7327.51,15238998
2022-10-05,7296.32,7770.62,7296.32,7659.17,18345200
2022-10-06,7646.53,7688.89,7502.1,7602.5,4199293
2022-10-07,7677.15,7677.15,7535.56,7578.65,3665200
2022-10-10,7502.94,7770.29,7502.94,7757.49,2643686
2022-10-11,7760.18,7760.18,7658.39,7685.47,2132622
2022-10-12,7635.07,7700.0,7584.67,7640.11,3806950
2022-10-13,7627.01,7699.12,7536.74,7631.98,4443421
2022-10-14,7595.37,7723.6,7595.37,7721.95,4040422
2022-10-17,7771.17,7909.4,7600.27,7738.89,3026365
2022-10-18,7740.93,7740.93,7583.11,7624.27,2371407
2022-10-19,7627.46,7703.39,7508.15,7580.92,2589615
2022-10-20,7555.83,7569.62,7509.49,7530.97,4038704
2022-10-21,7542.83,7594.64,7492.55,7536.79,4707199
2022-10-24,7571.14,7602.07,7546.19,7573.05,4119089
2022-10-25,7589.04,7657.66,7585.01,7616.35,2818719
2022-10-26,7619.79,7619.79,7394.62,7459.36,6289652
2022-10-27,7487.44,7587.78,7487.44,7559.82,5489397
2022-10-28,7528.55,7613.74,7528.55,7595.59,2237652
2022-10-31,7605.05,7746.99,7605.05,7719.5,3877477
2022-11-01,7827.82,7863.86,7717.59,7766.05,2120703
2022-11-02,7767.52,7938.7,7767.52,7874.13,5859836
2022-11-03,7798.03,7995.23,7798.03,7923.72,4289361
2022-11-07,7895.37,8126.61,7895.37,8049.35,2880619
2022-11-08,8001.95,8208.97,8001.95,8105.43,3451408
2022-11-09,8137.98,8253.5,7944.09,8101.58,5265409
2022-11-10,8149.27,8393.23,8149.27,8328.17,2556659
2022-11-11,8370.14,8619.36,8193.47,8431.18,2669587
2022-11-14,8477.97,8569.97,8413.61,8486.7,3318225
2022-11-15,8468.31,8468.31,8354.51,8362.66,5742953
2022-11-16,8385.42,8385.42,8205.1,8239.23,3044228
2022-11-17,8234.57,8341.39,8205.84,8273.94,5603582
2022-11-18,8289.13,8354.82,8217.6,8302.45,2162234
2022-11-21,8350.9,8350.9,8209.06,8238.78,5490975
2022-11-22,8167.65,8357.1,8167.65,8258.48,4680116
2022-11-23,8289.35,8476.0,8289.35,8421.7,3337296
2022-11-24,8365.65,8580.93,8365.65,8497.87,3739029
2022-11-25,8510.05,8510.05,8324.74,8395.97,2946312
2022-11-28,8459.73,8515.93,8235.0,8382.21,2367127
2022-11-29,8398.26,8398.26,8277.24,8307.11,4716278
2022-11-30,8457.32,8457.32,8137.19,8274.28,3426592
2022-12-01,8312.31,8312.31,8189.48,8239.0,5226262
2022-12-02,8240.45,8260.33,8115.1,8205.78,5244010
2022-12-05,8207.59,8207.59,8004.29,8079.73,4876641
2022-12-06,8096.88,8103.69,8034.94,8073.01,5339257
2022-12-07,8087.62,8087.62,7955.05,8024.35,4111566
2022-12-08,8010.22,8010.22,7684.1,7747.88,2692307
2022-12-09,7812.14,8065.65,7812.14,7951.93,5993806
2022-12-12,7930.32,8078.46,7930.32,8053.44,2199976
2022-12-13,8067.83,8091.93,7953.76,8022.71,3288784
2022-12-14,8131.78,8131.78,7983.71,8030.14,5004784
2022-12-15,8018.84,8018.84,7884.47,7922.86,2364601
2022-12-16,7934.49,8187.51,7934.49,8097.54,4808803
2022-12-19,8083.33,8354.28,8083.33,8279.48,3777991
2022-12-20,8321.81,8321.81,8289.36,8300.84,5254915
2022-12-21,8344.08,8493.48,8280.9,8408.6,4205693
2022-12-22,8461.11,8480.35,8395.05,8432.18,2099073
2022-12-23,8469.75,8469.75,8176.95,8311.25,3568704
2022-12-26,8245.62,8348.34,8150.2,8267.69,2550318
2022-12-27,8300.43,8356.48,8212.04,8286.56,5156321
2022-12-28,8292.15,8292.15,8223.12,8247.16,4103413
2022-12-29,8217.24,8266.36,8199.43,8231.3,5489771
2022-12-30,8258.36,8260.9,8188.31,8236.26,3124576
2023-01-02,8338.05,8338.05,7930.89,8058.44,16059164
2023-01-03,8043.86,8091.01,8043.86,8076.87,8025709
2023-01-04,8092.09,8321.15,8092.09,8251.46,8002533
2023-01-05,8297.16,8297.16,7991.88,8117.87,8811464
2023-01-06,8203.3,8210.33,8054.2,8140.12,2943870
2023-01-09,8146.42,8250.48,8146.42,8221.98,5695939
2023-01-10,8313.89,8313.89,7970.49,8034.01,4502853
2023-01-11,8023.39,8157.08,8023.39,8138.37,4548286
2023-01-12,8165.95,8345.02,8141.52,8264.92,4980869
2023-01-13,8398.13,8398.13,8246.79,8248.19,1857887
2023-01-16,8284.19,8284.19,7952.45,8006.23,3696166
2023-01-17,8013.52,8013.52,7973.47,7976.81,5422347
2023-01-18,7968.24,8004.33,7940.62,7973.57,4142822
2023-01-19,8022.13,8022.13,7844.29,7887.33,2812863
2023-01-20,7917.56,7917.56,7791.58,7852.88,4731360
2023-01-23,7923.61,8052.26,7923.61,7979.56,5028391
2023-01-24,8018.36,8082.02,8011.7,8040.32,2520568
2023-01-25,8041.56,8095.92,7815.99,7960.96,5854276
2023-01-27,7951.77,7951.77,7767.94,7831.41,3988833
2023-01-30,7817.15,7830.44,7744.99,7797.76,3653700
2023-01-31,7797.57,7843.73,7680.32,7781.79,3997192
2023-02-01,7761.42,7849.26,7761.42,7826.6,4919345
2023-02-02,7838.15,7838.15,7762.51,7782.86,5156464
2023-02-03,7861.26,7913.94,7778.19,7836.76,4598755
2023-02-06,7765.15,8091.62,7765.15,7998.1,4240673
2023-02-07,7925.51,8135.91,7925.51,8072.24,2844285
2023-02-08,8046.79,8151.92,8008.44,8070.4,4396551
2023-02-09,8099.91,8115.63,8007.3,8056.56,4376244
2023-02-10,8089.07,8103.85,7950.15,8035.42,2603358
2023-02-13,8038.14,8237.2,8038.14,8134.15,5767798
2023-02-14,8128.13,8185.87,8027.96,8080.46,5731853
2023-02-15,8055.79,8105.0,8055.79,8086.91,2913819
2023-02-16,8067.41,8153.89,7990.97,8093.89,5040343
2023-02-17,8067.66,8095.82,8014.94,8059.74,3237384
2023-02-20,8017.17,8017.17,7850.77,7932.42,5348007
2023-02-21,7998.35,7998.35,7942.9,7962.98,3771129
2023-02-22,7946.4,8004.67,7914.18,7960.02,2473308
2023-02-23,7974.74,8039.88,7934.48,8006.21,5105784
2023-02-24,7977.75,8035.57,7847.99,7969.63,2414225
2023-02-27,7959.69,8128.08,7959.69,8071.07,2986980
2023-02-28,8042.06,8044.97,7907.79,7995.65,4671678
2023-03-01,7986.73,8203.41,7986.73,8148.63,2989339
2023-03-02,8227.41,8227.41,7890.54,7994.42,3155017
2023-03-03,8108.27,8108.27,8016.92,8043.05,4530156
2023-03-06,8006.18,8087.74,8006.18,8079.48,5550433
2023-03-07,8093.28,8117.82,7921.59,8011.2,2595445
2023-03-08,7977.88,8075.88,7977.88,8051.0,4995166
2023-03-09,8087.95,8243.06,8081.35,8166.73,3327035
2023-03-13,8091.55,8091.55,7869.91,7961.87,5519390
2023-03-14,7920.24,8114.77,7920.24,8008.29,3391992
2023-03-15,7981.52,7981.52,7748.51,7791.06,6619833
2023-03-16,7845.21,7845.21,7641.05,7710.64,3488941
2023-03-17,7741.93,7962.86,7741.93,7858.84,5018535
2023-03-20,7832.88,7907.56,7682.46,7803.05,3704793
2023-03-21,7731.35,7741.93,7654.37,7704.63,4805659
2023-03-22,7727.5,7804.53,7606.65,7690.17,3014731
2023-03-23,7718.53,7931.37,7718.53,7867.4,3675414
2023-03-24,7877.29,7877.29,7664.92,7719.11,2818873
2023-03-27,7766.44,7766.44,7542.71,7624.44,2740414
2023-03-28,7621.79,7887.95,7621.79,7752.32,2484308
2023-03-29,7777.77,7938.0,7777.77,7913.06,4097634
2023-03-30,7980.75,8003.76,7820.01,7906.43,4296289
2023-03-31,7868.0,7868.0,7768.76,7808.95,5536357
2023-04-03,7777.52,7910.21,7672.31,7827.33,10133326
2023-04-04,7922.45,8173.75,7922.45,8123.51,10026842
2023-04-05,8210.94,8316.35,8210.94,8284.03,11621408
2023-04-06,8283.9,8425.02,8146.27,8271.91,2325270
2023-04-07,8357.74,8357.74,8079.33,8135.13,6172628
2023-04-10,8083.69,8280.83,8083.69,8168.25,2535740
2023-04-11,8212.99,8268.73,8182.85,8225.94,4751993
